KEY_CODE,HYOSYO,CITYNAME,NAME,HTKSYORI,HTKSAKI,GASSAN,T000866001,T000866002,T000866003,T000866004,T000866005,T000866006,T000866007,T000866008,T000866009,T000866010,T000866011,T000866012,T000866013
,,,,,,,総数,Ａ　管理的職業従事者,Ｂ　専門的・技術的職業従事者,Ｃ　事務従事者,Ｄ　販売従事者,Ｅ　サービス職業従事者,Ｆ　保安職業従事者,Ｇ　農林漁業従事者,Ｈ　生産工程従事者,Ｉ　輸送・機械運転従事者,Ｊ　建設・採掘従事者,Ｋ　運搬・清掃・包装等従事者,Ｌ　分類不能の職業
12351240,2,石狩市,浜益区柏木,0,,,149,2,12,20,9,20,2,45,9,8,17,3,2
12351250,2,石狩市,浜益区尻苗,0,,,14,-,1,-,1,-,-,9,-,1,1,1,-
1235125001,3,石狩市,浜益区尻苗送毛,0,,,6,-,-,-,-,-,-,4,-,1,1,-,-
1235125002,3,石狩市,浜益区尻苗濃昼,0,,,8,-,1,-,1,-,-,5,-,-,-,1,-
12351260,2,石狩市,浜益区群別,0,,,123,3,5,13,13,14,2,31,24,5,4,8,1
1235126000,3,石狩市,浜益区群別,0,,,53,2,3,5,6,9,2,17,3,3,-,3,-
1235126001,3,石狩市,浜益区群別雄冬,2,126002,,X,X,X,X,X,X,X,X,X,X,X,X,X
1235126002,3,石狩市,浜益区群別千代志別,1,,126001;126003,2,-,-,-,-,1,-,-,-,-,-,1,-
1235126003,3,石狩市,浜益区群別床丹,2,126002,,X,X,X,X,X,X,X,X,X,X,X,X,X
1235126004,3,石狩市,浜益区群別幌,0,,,68,1,2,8,7,4,-,14,21,2,4,4,1
1236,1,北斗市,,0,,,21715,397,2500,3050,2648,2759,349,1568,2879,1427,1405,2089,644
12360010,2,北斗市,七重浜,0,,,4444,92,517,673,621,614,70,49,637,288,258,456,169
1236001001,3,北斗市,七重浜１丁目,0,,,320,10,30,50,40,42,5,-,42,18,19,40,24
1236001002,3,北斗市,七重浜２丁目,0,,,1011,18,88,158,128,149,25,12,169,72,46,113,33
1236001003,3,北斗市,七重浜３丁目,0,,,495,9,63,83,74,58,5,8,75,28,21,54,17
1236001004,3,北斗市,七重浜４丁目,0,,,1067,32,160,160,146,160,15,11,123,64,65,99,32
1236001005,3,北斗市,七重浜５丁目,0,,,270,7,32,49,40,34,2,2,36,13,17,31,7
1236001006,3,北斗市,七重浜６丁目,0,,,153,2,18,17,25,20,5,2,14,10,11,25,4
1236001007,3,北斗市,七重浜７丁目,0,,,395,-,35,47,58,57,2,5,67,31,31,40,22
1236001008,3,北斗市,七重浜８丁目,0,,,733,14,91,109,110,94,11,9,111,52,48,54,30
12360111,2,北斗市,追分,0,,,2766,51,418,424,363,333,62,47,354,187,182,242,103
1236011101,3,北斗市,追分１丁目,0,,,521,10,64,72,73,76,14,11,61,38,35,43,24
1236011102,3,北斗市,追分２丁目,0,,,1489,30,265,241,199,162,35,18,185,86,104,125,39
1236011103,3,北斗市,追分３丁目,0,,,192,4,22,25,22,18,6,1,30,18,12,22,12
1236011104,3,北斗市,追分４丁目,0,,,460,6,60,71,54,62,6,6,64,34,26,45,26
1236011105,3,北斗市,追分５丁目,0,,,37,-,3,5,6,3,-,8,4,4,1,2,1
1236011106,3,北斗市,追分６丁目,0,,,6,-,-,2,1,2,-,-,1,-,-,-,-
1236011107,3,北斗市,追分７丁目,0,,,61,1,4,8,8,10,1,3,9,7,4,5,1
12360113,2,北斗市,追分,0,,,29,-,-,3,1,4,1,13,3,1,-,3,-
12360120,2,北斗市,久根別,0,,,2626,35,323,380,360,336,45,35,374,188,192,283,75
1236012001,3,北斗市,久根別１丁目,0,,,645,7,81,96,87,93,14,10,80,44,43,66,24
1236012002,3,北斗市,久根別２丁目,0,,,590,8,77,92,84,72,11,4,82,38,41,69,12
1236012003,3,北斗市,久根別３丁目,0,,,200,4,23,33,25,21,2,4,26,16,16,21,9
1236012004,3,北斗市,久根別４丁目,0,,,822,8,102,111,116,94,14,13,134,60,56,96,18
1236012005,3,北斗市,久根別５丁目,0,,,369,8,40,48,48,56,4,4,52,30,36,31,12
12360180,2,北斗市,東浜,0,,,1074,19,104,136,135,160,15,39,154,74,87,109,42
1236018001,3,北斗市,東浜１丁目,0,,,576,11,50,70,76,100,9,19,78,43,48,50,22
1236018002,3,北斗市,東浜２丁目,0,,,498,8,54,66,59,60,6,20,76,31,39,59,20
12360200,2,北斗市,中央,0,,,401,13,36,51,52,61,6,21,54,18,28,45,16
1236020001,3,北斗市,中央１丁目,0,,,97,3,15,9,16,17,1,2,7,6,5,8,8
1236020002,3,北斗市,中央２丁目,0,,,197,5,18,26,23,30,4,17,24,7,12,26,5
1236020003,3,北斗市,中央３丁目,0,,,107,5,3,16,13,14,1,2,23,5,11,11,3
12360261,2,北斗市,中野通,0,,,1128,21,174,191,155,129,18,28,133,73,75,101,30
1236026101,3,北斗市,中野通１丁目,0,,,454,4,58,59,71,52,7,11,60,33,35,49,15
1236026102,3,北斗市,中野通２丁目,0,,,251,5,40,47,33,28,5,7,30,10,12,27,7
1236026103,3,北斗市,中野通３丁目,0,,,423,12,76,85,51,49,6,10,43,30,28,25,8
12360262,2,北斗市,中野通,0,,,111,6,5,15,11,15,2,21,9,9,8,6,4
12360270,2,北斗市,飯生,0,,,324,14,38,59,50,35,4,7,43,20,11,40,3
1236027001,3,北斗市,飯生１丁目,0,,,163,11,17,28,17,15,1,5,22,13,4,29,1
1236027002,3,北斗市,飯生２丁目,0,,,91,3,13,21,14,9,3,1,11,4,3,7,2
1236027003,3,北斗市,飯生３丁目,0,,,70,-,8,10,19,11,-,1,10,3,4,4,-
12360300,2,北斗市,常盤,0,,,777,11,86,120,111,110,8,17,114,51,43,95,11
1236030001,3,北斗市,常盤１丁目,0,,,453,5,36,59,71,72,5,13,69,36,28,53,6
1236030002,3,北斗市,常盤２丁目,0,,,160,2,21,31,19,21,-,1,19,11,9,21,5
1236030003,3,北斗市,常盤３丁目,0,,,164,4,29,30,21,17,3,3,26,4,6,21,-
12360330,2,北斗市,昭和,0,,,178,7,12,47,12,19,-,4,28,12,10,20,7
1236033001,3,北斗市,昭和１丁目,0,,,47,3,3,11,2,8,-,1,9,2,2,6,-
1236033002,3,北斗市,昭和２丁目,0,,,131,4,9,36,10,11,-,3,19,10,8,14,7
12360350,2,北斗市,公園通,0,,,115,1,11,15,13,15,2,1,20,8,12,13,4
12360361,2,北斗市,大工川,0,,,220,5,24,34,25,28,2,6,24,23,20,22,7
1236036101,3,北斗市,大工川１丁目,0,,,147,3,12,26,15,21,1,1,17,15,13,17,6
1236036102,3,北斗市,大工川２丁目,0,,,73,2,12,8,10,7,1,5,7,8,7,5,1
12360362,2,北斗市,大工川,0,,,90,4,2,9,7,6,-,39,1,5,7,6,4
12360371,2,北斗市,押上,0,,,148,-,18,18,20,24,-,11,23,9,13,10,2
1236037101,3,北斗市,押上１丁目,0,,,45,-,8,5,8,6,-,3,9,1,3,1,1
1236037102,3,北斗市,押上２丁目,0,,,103,-,10,13,12,18,-,8,14,8,10,9,1
12360372,2,北斗市,押上,0,,,55,-,1,4,6,6,-,21,5,4,2,4,2
12360380,2,北斗市,添山,0,,,41,-,3,4,1,3,1,10,7,3,4,3,2
12360390,2,北斗市,中野,0,,,73,1,11,4,2,8,2,29,5,1,3,4,3
12360400,2,北斗市,野崎,0,,,34,1,1,5,1,3,-,14,3,-,2,4,-
12360410,2,北斗市,清川,0,,,217,8,6,23,10,12,-,97,23,12,13,11,2
12360420,2,北斗市,谷好,0,,,815,14,63,106,84,124,16,34,142,71,54,94,13
1236042001,3,北斗市,谷好１丁目,0,,,-,-,-,-,-,-,-,-,-,-,-,-,-
1236042002,3,北斗市,谷好２丁目,0,,,406,6,30,48,39,65,10,9,81,43,25,44,6
1236042003,3,北斗市,谷好３丁目,0,,,315,5,31,50,30,41,5,9,47,22,24,45,6
1236042004,3,北斗市,谷好４丁目,0,,,94,3,2,8,15,18,1,16,14,6,5,5,1
12360460,2,北斗市,桜岱,0,,,68,6,3,11,8,9,3,1,10,5,8,3,1
12360470,2,北斗市,水無,0,,,32,1,1,6,1,2,-,11,4,1,4,1,-
12360480,2,北斗市,三好,0,,,28,-,2,3,3,3,-,3,4,-,3,5,2
12360490,2,北斗市,富川町,0,,,-,-,-,-,-,-,-,-,-,-,-,-,-
12360500,2,北斗市,富川,0,,,261,2,15,18,40,31,5,27,39,18,19,37,10
1236050001,3,北斗市,富川１丁目,0,,,51,1,4,2,7,5,2,9,8,2,4,4,3
1236050002,3,北斗市,富川２丁目,1,,520,210,1,11,16,33,26,3,18,31,16,15,33,7
12360520,2,北斗市,館野,2,50002,,X,X,X,X,X,X,X,X,X,X,X,X,X
12360531,2,北斗市,茂辺地,0,,,409,4,28,42,34,48,1,62,69,24,40,47,10
1236053101,3,北斗市,茂辺地１丁目,0,,,82,1,8,9,6,8,-,18,8,5,7,8,4
1236053102,3,北斗市,茂辺地２丁目,0,,,107,3,2,15,10,16,1,20,15,4,8,10,3
1236053103,3,北斗市,茂辺地３丁目,0,,,76,-,9,9,7,10,-,4,13,4,8,11,1
1236053104,3,北斗市,茂辺地４丁目,0,,,52,-,6,3,6,7,-,4,12,2,6,6,-
1236053105,3,北斗市,茂辺地５丁目,0,,,59,-,-,4,2,7,-,5,18,6,9,7,1
1236053106,3,北斗市,茂辺地６丁目,0,,,9,-,3,1,-,-,-,1,-,1,1,1,1
1236053107,3,北斗市,茂辺地７丁目,0,,,24,-,-,1,3,-,-,10,3,2,1,4,-
12360532,2,北斗市,茂辺地,0,,,-,-,-,-,-,-,-,-,-,-,-,-,-
12360541,2,北斗市,当別,0,,,144,1,10,9,18,25,2,11,25,7,11,15,10
1236054101,3,北斗市,当別１丁目,0,,,29,-,1,2,5,5,-,3,2,2,2,3,4
1236054102,3,北斗市,当別２丁目,0,,,35,1,5,2,3,5,-,4,5,4,2,3,1
1236054103,3,北斗市,当別３丁目,0,,,42,-,1,3,4,9,1,4,9,-,4,4,3
1236054104,3,北斗市,当別４丁目,0,,,28,-,1,2,5,4,1,-,7,1,2,3,2
1236054105,3,北斗市,当別５丁目,0,,,10,-,2,-,1,2,-,-,2,-,1,2,-
12360542,2,北斗市,当別,0,,,17,1,5,1,-,4,-,-,5,-,1,-,-
12360551,2,北斗市,三ツ石,0,,,50,-,6,6,5,9,-,3,10,3,1,5,2
1236055101,3,北斗市,三ツ石１丁目,0,,,23,-,4,3,2,5,-,-,6,1,-,2,-
1236055102,3,北斗市,三ツ石２丁目,0,,,27,-,2,3,3,4,-,3,4,2,1,3,2
12360552,2,北斗市,三ツ石,0,,,22,-,5,1,2,4,-,2,8,-,-,-,-
12360560,2,北斗市,矢不来,0,,,9,-,1,-,-,1,-,5,2,-,-,-,-
12360570,2,北斗市,茂辺地市ノ渡,0,,,19,-,-,-,-,-,-,11,-,1,5,1,1
12360631,2,北斗市,本町,0,,,1395,17,195,213,161,195,32,72,185,86,69,129,41
1236063101,3,北斗市,本町１丁目,0,,,198,2,23,29,21,29,3,13,26,19,8,17,8
1236063102,3,北斗市,本町２丁目,0,,,140,2,29,17,12,19,7,7,27,3,-,11,6
1236063103,3,北斗市,本町３丁目,0,,,308,3,48,36,46,41,5,20,42,17,14,23,13
1236063104,3,北斗市,本町４丁目,0,,,116,1,16,9,12,18,3,11,18,7,7,12,2
1236063105,3,北斗市,本町５丁目,0,,,610,6,77,117,68,85,13,15,72,39,40,66,12
1236063106,3,北斗市,本町６丁目,0,,,23,3,2,5,2,3,1,6,-,1,-,-,-
12360632,2,北斗市,本町,0,,,51,2,12,6,2,4,1,14,3,2,1,2,2
12360641,2,北斗市,本郷,0,,,342,2,52,48,39,50,7,18,42,23,19,35,7
1236064101,3,北斗市,本郷１丁目,0,,,57,1,10,9,6,10,-,2,6,5,-,5,3
1236064102,3,北斗市,本郷２丁目,1,,64103,285,1,42,39,33,40,7,16,36,18,19,30,4
1236064103,3,北斗市,本郷３丁目,2,64102,,X,X,X,X,X,X,X,X,X,X,X,X,X
12360642,2,北斗市,本郷,0,,,34,1,1,3,2,3,-,20,1,-,-,3,-
12360650,2,北斗市,市渡,0,,,593,16,59,79,62,78,10,86,60,38,31,60,14
12360660,2,北斗市,村山,1,,670,16,-,1,2,2,2,-,5,2,2,-,-,-
12360670,2,北斗市,中山,2,660,,X,X,X,X,X,X,X,X,X,X,X,X,X
12360680,2,北斗市,稲里,0,,,102,-,9,5,9,8,-,46,9,6,4,2,4
12360690,2,北斗市,白川,0,,,130,1,5,12,7,2,-,81,12,4,4,1,1
12360700,2,北斗市,細入,0,,,77,-,8,8,7,3,1,26,8,2,7,6,1
12360710,2,北斗市,開発,0,,,203,2,4,13,8,16,-,125,11,5,8,8,3
12360720,2,北斗市,東前,0,,,369,6,38,27,53,44,4,82,39,20,22,26,8
12360730,2,北斗市,萩野,0,,,83,1,7,16,2,4,2,21,14,7,2,6,1
12360740,2,北斗市,一本木,0,,,145,3,6,15,14,13,5,44,15,4,12,12,2
12360750,2,北斗市,千代田,0,,,188,9,21,17,12,12,1,59,17,18,8,10,4
12360760,2,北斗市,清水川,0,,,127,-,9,9,10,14,2,43,9,9,8,14,-
12360770,2,北斗市,南大野,0,,,69,1,4,9,2,3,1,26,3,5,7,4,4
12360781,2,北斗市,向野,0,,,876,11,128,138,92,113,16,39,103,70,81,69,16
1236078101,3,北斗市,向野１丁目,1,,78201,425,5,56,68,39,61,7,15,59,39,41,29,6
1236078102,3,北斗市,向野２丁目,0,,,381,6,56,64,44,47,7,17,37,26,34,34,9
1236078103,3,北斗市,向野３丁目,0,,,70,-,16,6,9,5,2,7,7,5,6,6,1
12360782,2,北斗市,向野,0,,,46,-,1,3,1,2,-,30,3,2,1,3,-
1236078200,3,北斗市,向野,0,,,46,-,1,3,1,2,-,30,3,2,1,3,-
1236078201,3,北斗市,向野１丁目,2,78101,,X,X,X,X,X,X,X,X,X,X,X,X,X
12360790,2,北斗市,文月,0,,,80,5,8,3,7,9,-,26,6,4,2,9,1
12360800,2,北斗市,村内,0,,,64,2,3,6,5,3,2,26,5,4,3,5,-
1303,1,石狩振興局当別町,,0,,,8131,193,830,1287,892,1018,258,1214,724,418,496,659,142
13030010,2,石狩振興局当別町,幸町,0,,,64,3,5,9,11,9,-,-,14,3,3,5,2
13030020,2,石狩振興局当別町,弥生（大町）,0,,,100,2,7,12,10,30,1,-,8,6,6,10,8
13030030,2,石狩振興局当別町,弥生（泉）,0,,,77,3,7,11,16,23,4,-,6,2,1,2,2
13030040,2,石狩振興局当別町,錦町,0,,,66,1,4,6,18,16,1,-,3,3,2,2,10
13030050,2,石狩振興局当別町,園生（万代町）,0,,,71,-,8,11,20,12,4,1,5,-,1,-,9
13030060,2,石狩振興局当別町,白樺町,0,,,120,2,15,31,12,15,5,7,5,4,6,6,12
13030070,2,石狩振興局当別町,北栄町,0,,,482,11,46,105,44,73,46,23,34,24,33,38,5
13030080,2,石狩振興局当別町,錦町（美里）,0,,,468,12,57,88,73,62,19,15,35,24,26,39,18
13030090,2,石狩振興局当別町,西町,0,,,408,14,41,95,53,55,15,17,29,21,33,34,1
13030100,2,石狩振興局当別町,元町,0,,,170,2,18,35,21,25,5,4,16,15,9,19,1
13030110,2,石狩振興局当別町,春日町,0,,,306,4,29,39,38,48,12,25,27,23,14,29,18
13030120,2,石狩振興局当別町,下川町,0,,,108,2,16,16,9,12,3,15,3,6,11,15,-
13030130,2,石狩振興局当別町,六軒町,0,,,355,3,24,47,48,51,6,41,29,32,31,43,-
13030140,2,石狩振興局当別町,字弁華別,0,,,167,3,3,9,4,3,50,71,8,3,5,8,-
13030151,2,石狩振興局当別町,字茂平沢（みどり野）,0,,,148,5,10,17,19,21,1,10,15,14,15,21,-
13030152,2,石狩振興局当別町,字茂平沢,0,,,53,-,1,1,-,4,-,42,2,-,2,1,-
13030160,2,石狩振興局当別町,字青山,1,,170,22,-,2,1,-,-,-,19,-,-,-,-,-
13030170,2,石狩振興局当別町,字青山奥,2,160,,X,X,X,X,X,X,X,X,X,X,X,X,X
13030200,2,石狩振興局当別町,字中小屋,0,,,113,2,5,4,4,2,1,84,2,2,1,6,-
13030210,2,石狩振興局当別町,字金沢,0,,,112,4,15,15,6,6,1,46,2,2,8,7,-
13030220,2,石狩振興局当別町,字東裏,0,,,175,1,3,8,4,7,-,130,6,5,2,9,-
13030230,2,石狩振興局当別町,蕨岱,0,,,92,1,1,3,3,4,-,62,9,3,2,4,-
13030240,2,石狩振興局当別町,蕨岱（東蕨岱）,0,,,40,-,-,-,-,-,-,31,3,3,-,3,-
13030250,2,石狩振興局当別町,樺戸町,0,,,159,7,11,24,14,20,9,13,13,13,14,14,7
13030260,2,石狩振興局当別町,栄町,0,,,262,6,24,45,33,20,4,7,35,20,27,34,7
13030270,2,石狩振興局当別町,対雁,0,,,102,4,7,10,7,7,-,45,8,4,1,9,-
13030280,2,石狩振興局当別町,川下（右岸）,0,,,78,-,1,7,3,2,1,53,4,1,1,2,3
13030290,2,石狩振興局当別町,川下（左岸）,0,,,84,2,-,7,3,2,-,53,5,2,8,2,-
13030311,2,石狩振興局当別町,太美町（西）,0,,,902,24,97,176,119,155,17,22,108,45,59,77,3
13030312,2,石狩振興局当別町,太美町（北）,0,,,633,13,64,106,87,85,8,35,89,31,40,59,16
13030313,2,石狩振興局当別町,太美南,0,,,330,7,36,62,33,47,8,16,35,26,20,35,5
13030320,2,石狩振興局当別町,ビトエ,0,,,50,1,1,1,1,3,1,37,3,-,2,-,-
13030330,2,石狩振興局当別町,字高岡,0,,,75,1,1,3,2,2,1,59,5,-,-,1,-
13030340,2,石狩振興局当別町,獅子内,0,,,586,26,149,92,65,62,6,52,41,26,32,34,1
13030350,2,石狩振興局当別町,字上当別,0,,,31,-,1,1,2,2,-,21,-,2,-,2,-
13030360,2,石狩振興局当別町,若葉,0,,,246,2,18,26,17,32,4,74,19,10,24,17,3
13030370,2,石狩振興局当別町,緑町,0,,,286,8,38,60,35,35,12,13,26,13,24,17,5
13030380,2,石狩振興局当別町,東町,0,,,128,1,9,29,10,17,2,3,20,9,10,15,3
13030391,2,石狩振興局当別町,太美スターライト,0,,,341,12,49,65,43,40,11,5,44,15,19,35,3
13030392,2,石狩振興局当別町,当別太,0,,,121,4,7,10,5,9,-,63,8,6,4,5,-
1304,1,石狩振興局新篠津村,,0,,,1569,28,125,165,60,147,25,652,90,35,40,65,137
13040070,2,石狩振興局新篠津村,新湧,0,,,53,-,-,1,1,4,-,39,4,-,2,-,2
13040080,2,石狩振興局新篠津村,北新,0,,,20,-,-,-,1,-,-,17,-,-,-,-,2
13040090,2,石狩振興局新篠津村,川上,0,,,37,-,3,2,-,-,-,28,1,1,1,-,1
13040100,2,石狩振興局新篠津村,高倉,0,,,35,-,1,1,-,3,-,25,1,1,-,-,3
13040110,2,石狩振興局新篠津村,上篠津,0,,,60,-,-,6,-,1,-,51,1,-,-,1,-
13040120,2,石狩振興局新篠津村,豊ヶ丘,0,,,39,-,3,-,-,-,-,28,3,1,-,2,2
13040130,2,石狩振興局新篠津村,沼ノ端,0,,,38,1,1,4,1,3,-,19,1,-,1,2,5
13040140,2,石狩振興局新篠津村,平安,0,,,23,1,-,3,-,3,-,8,1,2,-,1,4
13040150,2,石狩振興局新篠津村,みずほ,0,,,20,-,15,1,-,4,-,-,-,-,-,-,-
1304015001,3,石狩振興局新篠津村,みずほ１,0,,,-,-,-,-,-,-,-,-,-,-,-,-,-
1304015002,3,石狩振興局新篠津村,みずほ２,0,,,-,-,-,-,-,-,-,-,-,-,-,-,-
1304015003,3,石狩振興局新篠津村,みずほ３,0,,,20,-,15,1,-,4,-,-,-,-,-,-,-
1304015004,3,石狩振興局新篠津村,みずほ４,0,,,-,-,-,-,-,-,-,-,-,-,-,-,-
13040160,2,石狩振興局新篠津村,宍粟,0,,,102,2,17,17,5,13,5,19,8,2,3,9,2
1304016001,3,石狩振興局新篠津村,宍粟１,1,,016003;033003,69,1,10,15,3,8,2,17,5,1,1,4,2
1304016002,3,石狩振興局新篠津村,宍粟２,0,,,33,1,7,2,2,5,3,2,3,1,2,5,-
1304016003,3,石狩振興局新篠津村,宍粟３,2,16001,,X,X,X,X,X,X,X,X,X,X,X,X,X
13040170,2,石狩振興局新篠津村,豊野,0,,,39,-,1,3,2,2,-,19,2,1,2,-,7
13040180,2,石狩振興局新篠津村,字袋達布,0,,,12,-,-,2,1,1,1,-,2,-,-,-,5
13040190,2,石狩振興局新篠津村,下達布,0,,,20,-,-,-,1,-,-,17,1,-,-,-,1
13040200,2,石狩振興局新篠津村,中篠津,0,,,72,1,2,4,3,3,1,53,-,3,-,2,-
1304020000,3,石狩振興局新篠津村,中篠津２,0,,,-,-,-,-,-,-,-,-,-,-,-,-,-
1304020001,3,石狩振興局新篠津村,中篠津１,0,,,72,1,2,4,3,3,1,53,-,3,-,2,-
13040210,2,石狩振興局新篠津村,基線,0,,,23,-,-,-,-,1,-,5,-,-,2,-,15
13040220,2,石狩振興局新篠津村,西篠津,1,,022001;022002,28,2,-,3,2,-,-,18,-,1,2,-,-
1304022001,3,石狩振興局新篠津村,西篠津１,2,220,,X,X,X,X,X,X,X,X,X,X,X,X,X
1304022002,3,石狩振興局新篠津村,西篠津２,2,220,,X,X,X,X,X,X,X,X,X,X,X,X,X
13040230,2,石狩振興局新篠津村,新西篠津,0,,,22,-,-,-,-,-,-,22,-,-,-,-,-
13040240,2,石狩振興局新篠津村,西原,0,,,21,1,-,1,1,-,-,15,-,-,-,-,3
13040250,2,石狩振興局新篠津村,中原,0,,,95,3,1,1,1,1,-,77,4,2,-,2,3
1304025001,3,石狩振興局新篠津村,中原１,0,,,21,1,-,-,-,1,-,17,1,-,-,-,1
1304025002,3,石狩振興局新篠津村,中原２,1,,25003,74,2,1,1,1,-,-,60,3,2,-,2,2
1304025003,3,石狩振興局新篠津村,中原３,2,25002,,X,X,X,X,X,X,X,X,X,X,X,X,X
13040260,2,石狩振興局新篠津村,川下,0,,,37,2,2,2,-,1,-,20,-,-,-,1,9
13040270,2,石狩振興局新篠津村,新樺,0,,,30,1,-,2,-,1,-,21,1,2,1,1,-
13040280,2,石狩振興局新篠津村,武田,0,,,48,1,-,2,-,-,-,35,5,2,1,2,-
13040290,2,石狩振興局新篠津村,新高倉,0,,,47,-,-,3,2,1,-,25,1,1,2,3,9
13040300,2,石狩振興局新篠津村,西高倉,0,,,36,-,1,-,-,1,-,21,1,-,1,1,10
13040310,2,石狩振興局新篠津村,拓新,0,,,57,-,2,5,1,2,-,34,-,1,-,3,9
13040320,2,石狩振興局新篠津村,ふらわ,0,,,79,2,10,11,5,20,2,2,9,2,2,5,9
13040330,2,石狩振興局新篠津村,上達布,0,,,96,-,22,20,4,17,3,2,10,2,1,7,8
1304033001,3,石狩振興局新篠津村,上達布１,0,,,68,-,16,10,1,14,3,2,8,2,1,7,4
1304033002,3,石狩振興局新篠津村,上達布２,0,,,28,-,6,10,3,3,-,-,2,-,-,-,4
1304033003,3,石狩振興局新篠津村,上達布３,2,16001,,X,X,X,X,X,X,X,X,X,X,X,X,X
13040340,2,石狩振興局新篠津村,西の里,0,,,99,-,9,17,2,18,3,19,9,6,4,5,7
1304034001,3,石狩振興局新篠津村,西の里１,0,,,52,-,2,8,1,9,1,15,5,5,2,2,2
1304034002,3,石狩振興局新篠津村,西の里２,0,,,47,-,7,9,1,9,2,4,4,1,2,3,5
13040350,2,石狩振興局新篠津村,南ヶ丘,0,,,80,3,7,10,5,11,-,6,10,3,6,9,10
1304035001,3,石狩振興局新篠津村,南ヶ丘１,0,,,60,3,5,9,2,8,-,6,5,3,5,6,8
1304035002,3,石狩振興局新篠津村,南ヶ丘２,0,,,20,-,2,1,3,3,-,-,5,-,1,3,2
13040360,2,石狩振興局新篠津村,萌出,0,,,57,-,13,13,4,6,4,1,7,1,4,2,2
13040370,2,石狩振興局新篠津村,福祉園・幸生園,0,,,-,-,-,-,-,-,-,-,-,-,-,-,-
13040380,2,石狩振興局新篠津村,あけぼの,0,,,54,7,3,14,7,9,3,-,3,1,2,3,2
13040390,2,石狩振興局新篠津村,東明,0,,,90,1,12,17,11,21,3,6,5,-,3,4,7
1304039001,3,石狩振興局新篠津村,東明１,0,,,72,1,9,14,8,18,1,6,5,-,3,4,3
