KEY_CODE,HYOSYO,CITYNAME,NAME,HTKSYORI,HTKSAKI,GASSAN,T000851001,T000851002,T000851003,T000851004,T000851005,T000851006,T000851007,T000851008,T000851009
,,,,,,,一般世帯総数,　親族世帯,　核家族世帯,　　うち夫婦のみの世帯,　　うち夫婦と子供から成る世帯,　核家族以外の世帯,　６歳未満世帯員のいる一般世帯総数,　１８歳未満世帯員のいる一般世帯総数,　６５歳以上世帯員のいる一般世帯総数
1101690413,3,札幌市中央区,南四条西１３丁目,0,,,503,165,152,61,55,13,25,55,83
1101690414,3,札幌市中央区,南四条西１４丁目,0,,,207,65,60,23,23,5,12,19,39
1101690415,3,札幌市中央区,南四条西１５丁目,0,,,278,75,72,33,31,3,18,29,37
1101690416,3,札幌市中央区,南四条西１６丁目,1,,690317;690417,264,67,59,22,23,8,13,26,37
1101690417,3,札幌市中央区,南四条西１７丁目,2,690416,,X,X,X,X,X,X,X,X,X
1101690418,3,札幌市中央区,南四条西１８丁目,0,,,235,110,107,39,50,3,22,46,44
1101690420,3,札幌市中央区,南四条西２０丁目,0,,,97,54,52,20,28,2,15,28,17
1101690421,3,札幌市中央区,南四条西２１丁目,0,,,192,66,62,30,25,4,12,24,35
1101690422,3,札幌市中央区,南四条西２２丁目,0,,,82,48,44,17,26,4,19,23,19
1101690423,3,札幌市中央区,南四条西２３丁目,0,,,139,60,56,15,32,4,8,26,36
1101690424,3,札幌市中央区,南四条西２４丁目,0,,,126,37,36,15,12,1,8,14,18
1101690425,3,札幌市中央区,南四条西２５丁目,0,,,150,66,65,29,26,1,10,21,27
1101690426,3,札幌市中央区,南四条西２６丁目,0,,,170,85,77,32,31,8,9,25,58
1101690427,3,札幌市中央区,南四条西２７丁目,0,,,71,24,24,15,6,-,4,6,18
1101690428,3,札幌市中央区,南四条西２８丁目,0,,,-,-,-,-,-,-,-,-,-
11016905,2,札幌市中央区,南五条西,0,,,4891,1118,1025,446,361,93,169,343,848
1101690501,3,札幌市中央区,南五条西１丁目,0,,,265,13,11,6,3,2,3,5,6
1101690502,3,札幌市中央区,南五条西２丁目,0,,,-,-,-,-,-,-,-,-,-
1101690503,3,札幌市中央区,南五条西３丁目,0,,,-,-,-,-,-,-,-,-,-
1101690504,3,札幌市中央区,南五条西４丁目,0,,,-,-,-,-,-,-,-,-,-
1101690505,3,札幌市中央区,南五条西５丁目,0,,,-,-,-,-,-,-,-,-,-
1101690506,3,札幌市中央区,南五条西６丁目,0,,,9,1,1,-,1,-,-,-,3
1101690507,3,札幌市中央区,南五条西７丁目,0,,,267,29,26,18,3,3,4,7,32
1101690508,3,札幌市中央区,南五条西８丁目,0,,,384,47,45,20,12,2,13,19,44
1101690509,3,札幌市中央区,南五条西９丁目,0,,,657,70,59,25,15,11,10,28,76
1101690510,3,札幌市中央区,南五条西１０丁目,0,,,414,49,40,20,11,9,4,9,57
1101690511,3,札幌市中央区,南五条西１１丁目,0,,,120,11,8,4,3,3,2,2,18
1101690512,3,札幌市中央区,南五条西１２丁目,0,,,474,67,55,27,10,12,9,11,97
1101690513,3,札幌市中央区,南五条西１３丁目,0,,,313,88,81,35,28,7,9,31,48
1101690514,3,札幌市中央区,南五条西１４丁目,0,,,351,110,104,29,53,6,28,52,56
1101690515,3,札幌市中央区,南五条西１５丁目,0,,,183,39,35,19,9,4,2,8,45
1101690516,3,札幌市中央区,南五条西１６丁目,0,,,205,28,26,12,8,2,3,6,31
1101690517,3,札幌市中央区,南五条西１７丁目,0,,,68,18,17,7,7,1,4,8,19
1101690518,3,札幌市中央区,南五条西１８丁目,0,,,231,78,73,27,26,5,10,23,62
1101690520,3,札幌市中央区,南五条西２０丁目,0,,,98,65,62,28,22,3,6,17,32
1101690521,3,札幌市中央区,南五条西２１丁目,0,,,124,48,46,21,19,2,9,12,31
1101690522,3,札幌市中央区,南五条西２２丁目,0,,,137,80,77,35,26,3,8,20,50
1101690523,3,札幌市中央区,南五条西２３丁目,0,,,111,58,50,20,24,8,7,16,34
1101690524,3,札幌市中央区,南五条西２４丁目,0,,,126,53,51,19,23,2,7,16,31
1101690525,3,札幌市中央区,南五条西２５丁目,0,,,110,62,57,26,23,5,8,18,36
1101690526,3,札幌市中央区,南五条西２６丁目,0,,,146,78,75,36,29,3,18,28,27
1101690527,3,札幌市中央区,南五条西２７丁目,0,,,98,26,26,12,6,-,5,7,13
1101690528,3,札幌市中央区,南五条西２８丁目,0,,,-,-,-,-,-,-,-,-,-
11016906,2,札幌市中央区,南六条西,0,,,5797,1645,1535,635,574,110,272,562,1099
1101690601,3,札幌市中央区,南六条西１丁目,0,,,170,12,12,6,5,-,3,4,9
1101690602,3,札幌市中央区,南六条西２丁目,0,,,253,20,15,9,4,5,6,8,11
1101690603,3,札幌市中央区,南六条西３丁目,0,,,49,6,4,2,2,2,-,-,12
1101690604,3,札幌市中央区,南六条西４丁目,1,,690605,30,4,2,-,-,2,-,1,20
1101690605,3,札幌市中央区,南六条西５丁目,2,690604,,X,X,X,X,X,X,X,X,X
1101690606,3,札幌市中央区,南六条西６丁目,0,,,36,1,-,-,-,1,1,1,2
1101690607,3,札幌市中央区,南六条西７丁目,0,,,342,25,24,13,7,1,7,9,18
1101690608,3,札幌市中央区,南六条西８丁目,0,,,300,39,38,10,11,1,11,25,37
1101690609,3,札幌市中央区,南六条西９丁目,0,,,475,121,110,37,30,11,24,51,92
1101690610,3,札幌市中央区,南六条西１０丁目,0,,,41,6,6,3,2,-,-,1,7
1101690611,3,札幌市中央区,南六条西１１丁目,0,,,320,58,50,19,13,8,6,20,39
1101690612,3,札幌市中央区,南六条西１２丁目,0,,,433,87,84,37,26,3,9,22,41
1101690613,3,札幌市中央区,南六条西１３丁目,0,,,504,118,109,50,30,9,19,34,94
1101690614,3,札幌市中央区,南六条西１４丁目,0,,,248,94,87,33,36,7,15,33,76
1101690615,3,札幌市中央区,南六条西１５丁目,0,,,226,119,115,44,55,4,32,56,43
1101690616,3,札幌市中央区,南六条西１６丁目,0,,,276,50,47,26,14,3,3,12,77
1101690617,3,札幌市中央区,南六条西１７丁目,0,,,329,138,123,46,47,15,23,45,81
1101690618,3,札幌市中央区,南六条西１８丁目,0,,,302,71,67,31,23,4,17,26,25
1101690620,3,札幌市中央区,南六条西２０丁目,0,,,216,120,117,46,54,3,14,43,51
1101690621,3,札幌市中央区,南六条西２１丁目,0,,,179,72,67,31,25,5,9,18,58
1101690622,3,札幌市中央区,南六条西２２丁目,0,,,266,101,96,42,40,5,7,28,72
1101690623,3,札幌市中央区,南六条西２３丁目,0,,,204,82,74,29,27,8,5,19,70
1101690624,3,札幌市中央区,南六条西２４丁目,0,,,193,84,83,36,33,1,14,25,48
1101690625,3,札幌市中央区,南六条西２５丁目,0,,,186,111,108,45,49,3,37,53,47
1101690626,3,札幌市中央区,南六条西２６丁目,0,,,215,103,95,39,40,8,10,26,67
1101690627,3,札幌市中央区,南六条西２７丁目,0,,,4,3,2,1,1,1,-,2,2
11016907,2,札幌市中央区,南七条西,0,,,4665,1402,1300,540,506,102,199,471,982
1101690701,3,札幌市中央区,南七条西１丁目,0,,,338,101,94,49,34,7,13,26,36
1101690702,3,札幌市中央区,南七条西２丁目,0,,,299,45,39,21,9,6,3,8,56
1101690703,3,札幌市中央区,南七条西３丁目,0,,,23,3,3,-,1,-,-,-,2
1101690704,3,札幌市中央区,南七条西４丁目,0,,,78,14,10,6,3,4,2,6,13
1101690705,3,札幌市中央区,南七条西５丁目,0,,,63,17,15,10,1,2,-,-,34
1101690706,3,札幌市中央区,南七条西６丁目,0,,,230,46,39,18,9,7,4,10,24
1101690707,3,札幌市中央区,南七条西７丁目,0,,,272,61,57,32,10,4,8,17,23
1101690708,3,札幌市中央区,南七条西８丁目,0,,,169,30,25,11,8,5,7,13,18
1101690709,3,札幌市中央区,南七条西９丁目,0,,,251,36,32,6,7,4,5,13,61
1101690710,3,札幌市中央区,南七条西１０丁目,0,,,213,24,19,11,2,5,3,3,51
1101690711,3,札幌市中央区,南七条西１１丁目,0,,,184,13,13,9,1,-,-,1,30
1101690712,3,札幌市中央区,南七条西１２丁目,0,,,545,68,63,26,22,5,11,19,81
1101690713,3,札幌市中央区,南七条西１３丁目,0,,,275,57,52,22,22,5,15,19,38
1101690714,3,札幌市中央区,南七条西１４丁目,0,,,316,160,149,68,45,11,14,42,140
1101690715,3,札幌市中央区,南七条西１５丁目,0,,,103,44,41,16,16,3,3,12,52
1101690716,3,札幌市中央区,南七条西１６丁目,0,,,112,34,34,12,16,-,6,10,40
1101690717,3,札幌市中央区,南七条西１７丁目,0,,,190,79,75,34,27,4,12,28,42
1101690718,3,札幌市中央区,南七条西１８丁目,0,,,147,52,51,17,29,1,18,29,13
1101690720,3,札幌市中央区,南七条西２０丁目,0,,,65,24,23,13,7,1,3,4,24
1101690721,3,札幌市中央区,南七条西２１丁目,0,,,68,43,36,17,9,7,2,13,26
1101690722,3,札幌市中央区,南七条西２２丁目,0,,,104,83,80,26,46,3,25,48,14
1101690723,3,札幌市中央区,南七条西２３丁目,0,,,254,196,189,58,102,7,29,88,59
1101690724,3,札幌市中央区,南七条西２４丁目,0,,,131,54,52,24,20,2,3,13,33
1101690725,3,札幌市中央区,南七条西２５丁目,0,,,175,82,75,24,45,7,13,39,45
1101690726,3,札幌市中央区,南七条西２６丁目,0,,,60,36,34,10,15,2,-,10,27
11016908,2,札幌市中央区,南八条西,0,,,6041,1725,1590,661,582,135,262,558,1210
1101690801,3,札幌市中央区,南八条西１丁目,0,,,450,115,107,48,27,8,14,29,126
1101690802,3,札幌市中央区,南八条西２丁目,0,,,31,7,6,2,3,1,-,-,7
1101690803,3,札幌市中央区,南八条西３丁目,0,,,111,44,41,12,11,3,4,7,37
1101690804,3,札幌市中央区,南八条西４丁目,0,,,328,36,35,22,9,1,9,12,18
1101690805,3,札幌市中央区,南八条西５丁目,0,,,196,31,28,14,4,3,4,8,42
1101690806,3,札幌市中央区,南八条西６丁目,0,,,927,111,101,47,27,10,24,39,78
1101690807,3,札幌市中央区,南八条西７丁目,0,,,281,72,65,24,23,7,13,21,67
1101690808,3,札幌市中央区,南八条西８丁目,0,,,311,76,63,27,19,13,10,16,81
1101690809,3,札幌市中央区,南八条西９丁目,0,,,591,123,108,55,27,15,20,33,81
1101690810,3,札幌市中央区,南八条西１０丁目,0,,,439,34,32,16,9,2,10,15,20
1101690811,3,札幌市中央区,南八条西１１丁目,0,,,168,48,42,15,19,6,4,10,35
1101690812,3,札幌市中央区,南八条西１２丁目,0,,,284,64,61,23,24,3,14,22,47
1101690813,3,札幌市中央区,南八条西１３丁目,0,,,400,89,80,36,27,9,15,23,67
1101690814,3,札幌市中央区,南八条西１４丁目,0,,,348,157,147,68,47,10,24,50,120
1101690815,3,札幌市中央区,南八条西１５丁目,0,,,147,71,68,20,35,3,20,39,29
1101690816,3,札幌市中央区,南八条西１６丁目,0,,,135,96,93,32,42,3,14,33,40
1101690817,3,札幌市中央区,南八条西１７丁目,0,,,207,103,93,28,41,10,14,48,40
1101690818,3,札幌市中央区,南八条西１８丁目,0,,,134,66,64,28,24,2,8,21,48
1101690820,3,札幌市中央区,南八条西２０丁目,0,,,54,26,25,15,7,1,4,9,12
1101690821,3,札幌市中央区,南八条西２１丁目,0,,,147,116,109,35,61,7,14,50,56
1101690822,3,札幌市中央区,南八条西２２丁目,0,,,42,30,27,7,16,3,3,12,18
1101690823,3,札幌市中央区,南八条西２３丁目,0,,,127,91,87,42,35,4,5,24,43
1101690824,3,札幌市中央区,南八条西２４丁目,0,,,55,26,24,10,12,2,3,8,17
1101690825,3,札幌市中央区,南八条西２５丁目,0,,,96,67,59,20,27,8,10,22,56
1101690826,3,札幌市中央区,南八条西２６丁目,0,,,32,26,25,15,6,1,2,7,25
11016909,2,札幌市中央区,南九条西,0,,,5014,1566,1456,652,475,110,221,516,1207
1101690901,3,札幌市中央区,南九条西１丁目,0,,,391,63,60,39,14,3,13,16,41
1101690902,3,札幌市中央区,南九条西２丁目,0,,,11,4,3,-,-,1,1,1,8
1101690903,3,札幌市中央区,南九条西３丁目,1,,1800,279,58,49,23,9,9,8,14,79
1101690904,3,札幌市中央区,南九条西４丁目,0,,,571,132,124,77,26,8,17,33,117
1101690905,3,札幌市中央区,南九条西５丁目,0,,,76,9,6,4,1,3,2,3,6
1101690906,3,札幌市中央区,南九条西６丁目,0,,,533,157,149,90,31,8,11,35,186
1101690907,3,札幌市中央区,南九条西７丁目,0,,,334,100,94,45,19,6,13,25,90
1101690908,3,札幌市中央区,南九条西８丁目,0,,,378,76,75,34,21,1,9,22,75
1101690909,3,札幌市中央区,南九条西９丁目,0,,,394,102,86,31,25,16,18,38,70
1101690910,3,札幌市中央区,南九条西１０丁目,0,,,176,33,28,16,3,5,4,12,49
1101690911,3,札幌市中央区,南九条西１１丁目,0,,,198,55,52,28,11,3,4,9,90
1101690912,3,札幌市中央区,南九条西１２丁目,0,,,385,57,54,29,14,3,5,12,32
1101690913,3,札幌市中央区,南九条西１３丁目,0,,,307,124,116,40,46,8,17,42,70
1101690914,3,札幌市中央区,南九条西１４丁目,0,,,94,51,48,15,24,3,12,24,26
1101690915,3,札幌市中央区,南九条西１５丁目,0,,,139,83,77,19,46,6,20,40,49
1101690916,3,札幌市中央区,南九条西１６丁目,0,,,138,58,56,26,23,2,7,21,37
1101690917,3,札幌市中央区,南九条西１７丁目,0,,,126,74,67,24,31,7,12,31,37
1101690918,3,札幌市中央区,南九条西１８丁目,0,,,120,84,79,26,33,5,13,37,33
1101690920,3,札幌市中央区,南九条西２０丁目,0,,,114,76,71,26,27,5,10,32,36
1101690921,3,札幌市中央区,南九条西２１丁目,0,,,136,80,75,30,33,5,15,32,44
1101690922,3,札幌市中央区,南九条西２２丁目,0,,,-,-,-,-,-,-,-,-,-
1101690923,3,札幌市中央区,南九条西２３丁目,0,,,114,90,87,30,38,3,10,37,32
11016910,2,札幌市中央区,町丁字コード6910の計,0,,,3464,1300,1215,470,508,85,192,476,1006
1101691001,3,札幌市中央区,南１０条西１丁目,0,,,244,23,19,10,4,4,1,6,29
1101691002,3,札幌市中央区,南十条西２丁目,0,,,-,-,-,-,-,-,-,-,-
1101691003,3,札幌市中央区,南十条西３丁目,0,,,-,-,-,-,-,-,-,-,-
1101691006,3,札幌市中央区,南十条西６丁目,0,,,215,46,43,23,15,3,5,7,67
1101691007,3,札幌市中央区,南十条西７丁目,0,,,320,86,72,36,21,14,16,29,84
1101691008,3,札幌市中央区,南十条西８丁目,0,,,368,87,83,34,31,4,22,34,71
1101691009,3,札幌市中央区,南十条西９丁目,0,,,309,61,58,19,22,3,10,17,108
1101691010,3,札幌市中央区,南十条西１０丁目,0,,,119,21,19,12,4,2,-,2,23
1101691011,3,札幌市中央区,南十条西１１丁目,0,,,130,42,38,20,7,4,4,9,18
1101691012,3,札幌市中央区,南十条西１２丁目,0,,,240,104,94,36,31,10,14,36,59
1101691013,3,札幌市中央区,南十条西１３丁目,0,,,374,96,93,26,40,3,18,35,118
1101691014,3,札幌市中央区,南十条西１４丁目,0,,,154,101,97,32,49,4,13,42,45
1101691015,3,札幌市中央区,南十条西１５丁目,0,,,127,63,60,24,25,3,14,29,49
1101691016,3,札幌市中央区,南十条西１６丁目,0,,,138,77,73,26,34,4,12,32,46
1101691017,3,札幌市中央区,南十条西１７丁目,0,,,63,44,41,9,25,3,11,21,24
1101691018,3,札幌市中央区,南十条西１８丁目,0,,,219,133,128,58,51,5,17,42,97
1101691020,3,札幌市中央区,南十条西２０丁目,0,,,173,109,102,46,35,7,9,29,66
1101691021,3,札幌市中央区,南十条西２１丁目,0,,,139,98,91,35,41,7,6,41,64
1101691022,3,札幌市中央区,南十条西２２丁目,0,,,117,97,93,21,66,4,20,58,33
1101691023,3,札幌市中央区,南十条西２３丁目,0,,,15,12,11,3,7,1,-,7,5
11016911,2,札幌市中央区,南十一条西,0,,,4243,1782,1675,629,685,107,263,674,1109
1101691101,3,札幌市中央区,南十一条西１丁目,0,,,835,152,131,79,25,21,21,32,179
1101691106,3,札幌市中央区,南十一条西６丁目,0,,,238,82,78,43,22,4,10,19,62
1101691107,3,札幌市中央区,南十一条西７丁目,0,,,444,113,100,45,26,13,15,34,133
1101691108,3,札幌市中央区,南十一条西８丁目,0,,,459,123,117,43,37,6,26,45,125
1101691109,3,札幌市中央区,南十一条西９丁目,0,,,187,66,59,26,16,7,7,16,61
1101691110,3,札幌市中央区,南十一条西１０丁目,0,,,56,19,17,3,6,2,4,9,10
1101691111,3,札幌市中央区,南十一条西１１丁目,0,,,100,54,48,15,25,6,11,23,26
1101691112,3,札幌市中央区,南十一条西１２丁目,0,,,272,135,123,47,38,12,10,44,72
1101691113,3,札幌市中央区,南十一条西１３丁目,0,,,274,99,93,26,42,6,30,52,56
1101691114,3,札幌市中央区,南十一条西１４丁目,0,,,125,81,78,34,36,3,11,32,37
1101691115,3,札幌市中央区,南十一条西１５丁目,0,,,218,142,139,49,70,3,18,58,57
1101691116,3,札幌市中央区,南十一条西１６丁目,0,,,67,36,36,11,23,-,4,17,19
1101691117,3,札幌市中央区,南十一条西１７丁目,0,,,150,101,95,35,43,6,14,38,53
1101691118,3,札幌市中央区,南十一条西１８丁目,0,,,118,65,63,27,25,2,6,19,45
1101691120,3,札幌市中央区,南十一条西２０丁目,0,,,99,69,67,26,29,2,2,19,31
1101691121,3,札幌市中央区,南十一条西２１丁目,0,,,241,161,154,44,66,7,14,62,61
1101691122,3,札幌市中央区,南十一条西２２丁目,0,,,89,71,69,25,34,2,20,40,17
1101691123,3,札幌市中央区,南十一条西２３丁目,0,,,271,213,208,51,122,5,40,115,65
11016912,2,札幌市中央区,南十二条西,0,,,3499,1743,1641,669,637,102,220,586,1069
1101691201,3,札幌市中央区,南十二条西１丁目,0,,,411,153,146,78,38,7,24,34,131
1101691206,3,札幌市中央区,南十二条西６丁目,0,,,146,72,66,36,18,6,8,16,56
1101691207,3,札幌市中央区,南十二条西７丁目,0,,,78,17,16,9,4,1,2,5,18
1101691208,3,札幌市中央区,南十二条西８丁目,0,,,358,115,104,30,42,11,24,46,66
1101691209,3,札幌市中央区,南十二条西９丁目,0,,,456,163,148,65,47,15,30,53,114
1101691210,3,札幌市中央区,南十二条西１０丁目,0,,,120,32,29,14,8,3,4,6,41
1101691211,3,札幌市中央区,南十二条西１１丁目,0,,,39,7,7,2,1,-,-,1,20
1101691212,3,札幌市中央区,南十二条西１２丁目,0,,,239,92,88,44,24,4,7,21,55
1101691213,3,札幌市中央区,南十二条西１３丁目,0,,,191,121,108,49,46,13,18,48,62
1101691214,3,札幌市中央区,南十二条西１４丁目,0,,,231,139,135,59,56,4,24,56,62
1101691215,3,札幌市中央区,南十二条西１５丁目,0,,,127,65,61,20,27,4,2,14,60
1101691216,3,札幌市中央区,南十二条西１６丁目,0,,,158,85,80,32,28,5,8,28,49
1101691217,3,札幌市中央区,南十二条西１７丁目,0,,,113,70,63,22,29,7,5,23,35
1101691218,3,札幌市中央区,南十二条西１８丁目,0,,,96,55,50,18,19,5,6,21,40
1101691220,3,札幌市中央区,南十二条西２０丁目,0,,,98,72,69,26,32,3,4,23,54
1101691221,3,札幌市中央区,南十二条西２１丁目,0,,,184,141,138,64,60,3,11,35,72
1101691222,3,札幌市中央区,南十二条西２２丁目,0,,,91,69,68,23,31,1,6,26,37
1101691223,3,札幌市中央区,南十二条西２３丁目,0,,,363,275,265,78,127,10,37,130,97
11016913,2,札幌市中央区,南十三条西,0,,,3721,1874,1789,735,709,85,255,646,1196
1101691301,3,札幌市中央区,南十三条西１丁目,0,,,452,136,132,77,29,4,16,30,112
1101691305,3,札幌市中央区,南十三条西５丁目,0,,,24,15,14,5,5,1,-,4,11
1101691306,3,札幌市中央区,南十三条西６丁目,0,,,258,66,56,24,19,10,14,21,44
1101691307,3,札幌市中央区,南十三条西７丁目,0,,,220,73,69,31,27,4,10,15,74
1101691308,3,札幌市中央区,南十三条西８丁目,0,,,379,120,113,44,34,7,21,38,114
1101691309,3,札幌市中央区,南十三条西９丁目,0,,,281,129,123,55,51,6,37,52,64
1101691310,3,札幌市中央区,南十三条西１０丁目,0,,,202,116,113,60,27,3,7,23,81
1101691311,3,札幌市中央区,南十三条西１１丁目,0,,,233,104,102,39,36,2,15,34,91
1101691312,3,札幌市中央区,南十三条西１２丁目,0,,,74,32,30,12,13,2,3,9,29
1101691313,3,札幌市中央区,南十三条西１３丁目,0,,,142,89,89,39,33,-,9,33,45
1101691314,3,札幌市中央区,南十三条西１４丁目,0,,,159,56,52,21,19,4,8,23,42
1101691315,3,札幌市中央区,南十三条西１５丁目,0,,,172,82,75,21,37,7,15,40,51
1101691316,3,札幌市中央区,南十三条西１６丁目,0,,,83,63,58,21,28,5,7,20,30
1101691317,3,札幌市中央区,南十三条西１７丁目,0,,,62,42,39,12,21,3,5,18,24
1101691318,3,札幌市中央区,南十三条西１８丁目,0,,,55,44,44,14,24,-,7,19,25
1101691320,3,札幌市中央区,南十三条西２０丁目,0,,,33,21,19,4,14,2,3,11,13
1101691321,3,札幌市中央区,南十三条西２１丁目,0,,,311,258,251,74,131,7,36,124,88
1101691322,3,札幌市中央区,南十三条西２２丁目,0,,,276,207,201,88,78,6,27,68,122
1101691323,3,札幌市中央区,南十三条西２３丁目,0,,,305,221,209,94,83,12,15,64,136
11016914,2,札幌市中央区,南十四条西,0,,,3153,1494,1402,562,565,92,179,506,975
1101691401,3,札幌市中央区,南十四条西１丁目,0,,,299,71,67,43,18,4,10,15,68
1101691405,3,札幌市中央区,南十四条西５丁目,0,,,149,93,90,53,23,3,4,22,66
1101691406,3,札幌市中央区,南十四条西６丁目,0,,,324,104,100,53,29,4,6,25,97
1101691407,3,札幌市中央区,南十四条西７丁目,0,,,233,56,55,22,16,1,5,13,72
1101691408,3,札幌市中央区,南十四条西８丁目,0,,,455,200,188,73,69,12,27,66,134
